ID,QUESTION_INDEX,ANS_ORDER,ANS_NOTE
248558,B03,5,
248558,B04,3,
248558,B05,4,
248558,B06,5,
248558,B07,5,
248793,A01,12,
248793,A02,3,
248793,A04,3,
248793,A05,3,
248793,A08,3,
248793,A09,1,
248793,A10,2,
248793,A11,1,
248793,A12,1,
248793,A14,4,
248793,B01,4,
248793,B02,1,
248793,B02,4,
248793,B03,3,
248793,B04,2,
248793,B05,3,
248793,B06,5,
248793,B07,2,
248801,A01,1,
248801,A02,3,
248801,A04,5,
248801,A05,3,
248801,A08,1,
248801,A08,3,
248801,A09,1,
248801,A10,2,
248801,A11,1,
248801,A12,1,
248801,A14,4,
248801,B01,5,
248801,B02,1,
248801,B02,2,
248801,B02,3,
248801,B02,4,
248801,B02,5,
248801,B03,3,
248801,B03,4,
248801,B03,5,
248801,B04,3,
248801,B05,3,
248801,B06,3,
248801,B07,3,
248928,A01,6,
248928,A02,2,
248928,A04,5,
248928,A05,2,2
248928,A08,1,
248928,A08,3,
248928,A08,4,
248928,A08,5,
248928,A09,1,
248928,A09,3,
248928,A10,5,
248928,A11,5,
248928,A12,1,
248928,A14,4,
248928,B01,4,
248928,B02,1,
248928,B02,2,
248928,B02,3,
248928,B02,4,
248928,B02,5,
248928,B03,5,
248928,B04,5,
248928,B05,4,
248928,B06,4,
248928,B07,5,
249528,A01,6,
249528,A02,2,
249528,A04,3,
249528,A05,1,0
249528,A08,1,
249528,A08,3,
249528,A08,5,
249528,A09,1,
249528,A09,3,
249528,A10,2,
249528,A11,1,
249528,A12,3,
249528,A14,4,
249528,B01,4,
249528,B02,1,
249528,B02,3,
249528,B02,4,
249528,B02,5,
249528,B03,5,
249528,B04,5,
249528,B05,3,
249528,B06,5,
249528,B07,5,
250593,A01,5,
250593,A02,1,
250593,A04,4,
250593,A05,1,0
250593,A08,1,
250593,A08,3,
250593,A08,5,
250593,A09,3,
250593,A09,7,
250593,A10,2,
250593,A11,1,
250593,A12,1,
250593,A14,4,
250593,B01,5,
250593,B02,1,
250593,B02,2,
250593,B02,3,
250593,B02,4,
250593,B02,5,
250593,B03,1,
250593,B03,4,
250593,B03,5,
250593,B04,5,
250593,B05,4,
250593,B06,4,
250593,B07,5,
250968,A01,2,
250968,A02,5,
250968,A04,5,
250968,A05,2,2
250968,A08,5,
250968,A09,1,
250968,A10,3,
250968,A11,3,
250968,A12,1,
250968,A14,4,
250968,B01,4,
250968,B02,1,
250968,B02,2,
250968,B02,3,
250968,B02,4,
250968,B02,5,
250968,B03,5,
250968,B04,5,
250968,B05,4,
250968,B06,5,
250968,B07,5,
251147,A01,4,
251147,A02,1,
251147,A04,3,
251147,A05,2,2
251147,A08,1,
251147,A08,3,
251147,A08,4,
251147,A08,5,
251147,A09,1,
251147,A09,3,
251147,A10,3,
251147,A11,2,
251147,A12,1,
251147,A14,4,
251147,B01,5,
251147,B02,1,
251147,B02,3,
251147,B02,4,
251147,B02,5,
251147,B03,3,
251147,B03,4,
251147,B04,4,
251147,B05,4,
251147,B06,3,
251147,B07,4,
251406,A01,7,
251406,A02,7,家長以子女名義購置
251406,A04,3,
251406,A05,1,子女未成年
251406,A08,1,
251406,A08,4,
251406,A08,5,
251406,A09,1,
251406,A09,3,
251406,A10,3,
251406,A11,2,
251406,A12,1,
251406,A14,4,
251406,B01,5,
251406,B02,1,
251406,B02,3,
251406,B02,4,
251406,B02,5,
251406,B03,1,
251406,B03,2,
251406,B03,3,
251406,B03,4,
251406,B03,5,
251406,B04,4,
251406,B05,3,
251406,B06,4,
251406,B07,2,
251449,A01,22,
251449,A02,1,
251449,A04,1,
251449,A05,1,0
251449,A08,1,
251449,A09,1,
251449,A10,1,
251449,A11,1,
251449,A12,1,
251449,A14,2,
251449,B01,5,
251449,B02,1,
251449,B03,4,
251449,B04,2,
251449,B05,3,
251449,B06,2,
251449,B07,5,
251521,A01,5,
251521,A02,1,
251521,A04,5,
251521,A05,1,0
251521,A08,1,
251521,A09,1,
251521,A09,3,
251521,A10,1,
251521,A11,1,
251521,A12,1,
251521,A14,4,
251521,B01,5,
251521,B02,1,
251521,B02,2,
251521,B02,3,
251521,B02,4,
251521,B02,5,
251521,B03,1,
251521,B03,2,
251521,B03,3,
251521,B03,4,
251521,B03,5,
251521,B04,5,
251521,B05,4,
251521,B06,5,
251521,B07,5,
251750,A01,14,
251750,A02,3,
251750,A04,5,
251750,A05,1,0
251750,A08,3,
251750,A08,5,
251750,A09,1,
251750,A09,3,
251750,A10,3,
251750,A11,1,
251750,A12,1,
251750,A14,4,
251750,B01,5,
251750,B02,1,
251750,B02,4,
251750,B02,5,
251750,B03,4,
251750,B03,5,
251750,B04,4,
251750,B05,3,
251750,B06,3,
251750,B07,4,
251752,A01,21,
251752,A02,7,無
251752,A04,3,
251752,A05,2,2
251752,A08,1,
251752,A08,3,
251752,A08,5,
251752,A09,1,
251752,A09,3,
251752,A10,3,
251752,A11,3,
251752,A12,1,
251752,A14,4,
251752,B01,5,
251752,B02,1,
251752,B02,3,
251752,B02,4,
251752,B03,2,
251752,B03,4,
251752,B04,3,
251752,B05,4,
251752,B06,2,
251752,B07,3,
252005,A01,4,
252005,A02,1,
252005,A04,4,
252005,A05,2,0
252005,A08,5,
252005,A09,1,
252005,A10,3,
252005,A11,2,
252005,A12,1,
252005,A14,4,
252005,B01,5,
252005,B02,1,
252005,B02,2,
252005,B02,3,
252005,B02,4,
252005,B02,5,
252005,B03,4,
252005,B04,5,
252005,B05,3,
252005,B06,3,
252005,B07,3,
252477,A01,4,
252477,A02,4,
252477,A04,4,
252477,A05,2,2
252477,A08,1,
252477,A08,3,
252477,A08,4,
252477,A08,5,
252477,A09,1,
252477,A09,3,
252477,A10,4,
252477,A11,3,
252477,A12,3,
252477,A14,4,
252477,B01,4,
252477,B02,1,
252477,B02,4,
252477,B03,4,
252477,B03,5,
252477,B04,5,
252477,B05,4,
252477,B06,5,
252477,B07,5,
252646,A01,8,
252646,A02,4,
252646,A04,4,
252646,A05,2,2
252646,A08,1,
252646,A08,2,
252646,A08,5,
252646,A09,2,
252646,A09,3,
252646,A09,4,
252646,A10,2,
252646,A11,2,
252646,A12,1,
252646,A14,4,
252646,B01,2,
252646,B02,1,
252646,B02,3,
252646,B02,4,
252646,B02,5,
252646,B03,3,
252646,B03,4,
252646,B03,5,
252646,B04,4,
252646,B05,4,
252646,B06,5,
252646,B07,5,
253025,A01,4,
253025,A02,5,
253025,A04,5,
253025,A05,2,2
253025,A08,1,
253025,A08,3,
253025,A08,5,
253025,A09,1,
253025,A09,3,
253025,A10,3,
253025,A11,2,
253025,A12,1,
253025,A14,4,
253025,B01,4,
253025,B02,1,
253025,B02,3,
253025,B02,4,
253025,B02,5,
253025,B03,4,
253025,B03,5,
253025,B04,5,
253025,B05,3,
253025,B06,4,
253025,B07,4,
253170,A01,8,
253170,A02,1,
253170,A04,4,
253170,A05,2,1
253170,A08,1,
253170,A09,2,
253170,A10,2,
253170,A11,2,
253170,A12,1,
253170,A14,4,
253170,B01,2,
253170,B02,1,
253170,B02,3,
253170,B03,3,
253170,B03,5,
253170,B04,3,
253170,B05,3,
253170,B06,3,
253170,B07,4,
253642,A01,21,
253642,A02,7,家管
253642,A04,3,
253642,A05,1,2
253642,A08,1,
253642,A08,3,
253642,A09,1,
253642,A10,3,
253642,A11,2,
253642,A12,1,
253642,A14,4,
253642,B01,4,
253642,B02,1,
253642,B02,2,
253642,B02,3,
253642,B02,4,
253642,B03,4,
253642,B03,5,
253642,B04,3,
253642,B05,4,
253642,B06,3,
253642,B07,2,
253768,A01,3,
253768,A02,1,
253768,A04,4,
253768,A05,2,2
253768,A08,3,
253768,A09,1,
253768,A10,3,
253768,A11,3,
253768,A12,1,
253768,A14,4,
253768,B01,4,
253768,B02,1,
253768,B02,2,
253768,B02,3,
253768,B02,4,
253768,B03,4,
253768,B04,3,
253768,B05,4,
253768,B06,2,
253768,B07,2,
253826,A01,5,
253826,A02,5,
253826,A04,5,
253826,A05,2,0
253826,A08,5,
253826,A09,1,
253826,A10,5,
253826,A11,4,
253826,A12,2,
253826,A14,4,
253826,B01,4,
253826,B02,1,
253826,B02,4,
253826,B03,3,
253826,B03,4,
253826,B04,5,
253826,B05,3,
253826,B06,4,
253826,B07,3,
253834,A01,4,
253834,A02,5,
253834,A04,5,
253834,A05,2,2
253834,A08,1,
253834,A08,2,
253834,A08,3,
253834,A08,4,
253834,A08,5,
253834,A09,1,
253834,A10,3,
253834,A11,2,
253834,A12,1,
253834,A14,4,
253834,B01,4,
253834,B02,1,
253834,B02,2,
253834,B02,3,
253834,B02,4,
253834,B02,5,
253834,B03,1,
253834,B03,2,
253834,B03,3,
253834,B03,4,
253834,B03,5,
253834,B04,3,
253834,B05,4,
253834,B06,3,
253834,B07,3,
254026,A01,4,
254026,A02,4,
254026,A04,4,
254026,A05,3,
254026,A08,3,
254026,A08,4,
254026,A09,1,
254026,A09,3,
254026,A10,3,
254026,A11,2,
254026,A12,1,
254026,A14,4,
254026,B01,5,
254026,B02,1,
254026,B02,2,
254026,B02,3,
254026,B02,4,
254026,B02,5,
254026,B03,5,
254026,B04,3,
254026,B05,4,
254026,B06,5,
254026,B07,5,
254227,A01,4,
254227,A02,1,
254227,A04,4,
254227,A05,1,沒有
254227,A08,1,
254227,A08,3,
254227,A09,1,
254227,A10,2,
254227,A11,1,
254227,A12,1,
254227,A14,4,
254227,B01,4,
254227,B02,1,
254227,B03,5,
254227,B04,3,
254227,B05,3,
254227,B06,3,
254227,B07,4,
254320,A01,21,
254320,A02,7,家管
254320,A04,4,
254320,A05,2,1
254320,A08,1,
254320,A08,5,
254320,A09,9,存款
254320,A10,3,
254320,A11,2,
254320,A12,1,
254320,A14,4,
254320,B01,5,
254320,B02,2,
254320,B02,4,
254320,B03,4,
254320,B04,3,
254320,B05,3,
254320,B06,3,
254320,B07,3,
254780,A01,3,
254780,A02,4,
254780,A04,4,
254780,A05,2,2
254780,A08,3,
254780,A08,4,
254780,A08,5,
254780,A09,1,
254780,A10,3,
254780,A11,2,
254780,A12,1,
254780,A14,4,
254780,B01,4,
254780,B02,1,
254780,B02,2,
254780,B03,3,
254780,B03,4,
254780,B04,5,
254780,B05,3,
254780,B06,5,
254780,B07,4,
255297,A01,14,
255297,A02,2,
255297,A04,3,
255297,A05,2,2
255297,A08,3,
255297,A08,5,
255297,A09,1,
255297,A09,3,
255297,A10,1,
255297,A11,1,
255297,A12,1,
255297,A14,4,
255297,B01,3,
255297,B02,4,
255297,B03,4,
255297,B04,3,
255297,B05,4,
255297,B06,4,
255297,B07,4,
255490,A01,8,
255490,A02,2,
255490,A04,3,
255490,A05,2,2
255490,A08,2,
255490,A08,3,
255490,A08,4,
255490,A09,2,
255490,A09,3,
255490,A10,2,
255490,A11,1,
255490,A12,1,
255490,A14,4,
255490,B01,3,
255490,B02,1,
255490,B03,5,
255490,B04,4,
255490,B05,4,
255490,B06,4,
255490,B07,4,
255503,A01,8,
255503,A02,7,無
255503,A04,2,
255503,A05,2,2
255503,A08,1,
255503,A08,2,
255503,A08,5,
255503,A08,6,
255503,A09,1,
255503,A09,2,
255503,A09,3,
255503,A10,1,
255503,A11,1,
255503,A12,1,
255503,A14,4,
255503,B01,2,
255503,B02,1,
255503,B02,2,
255503,B02,3,
255503,B02,4,
255503,B02,5,
255503,B03,2,
255503,B03,3,
255503,B03,4,
255503,B03,5,
255503,B04,3,
255503,B05,5,
255503,B06,4,
255503,B07,4,
255515,A01,17,
255515,A02,5,
255515,A04,4,
255515,A05,2,2
255515,A08,1,
255515,A08,3,
255515,A08,5,
255515,A09,1,
255515,A10,2,
255515,A11,1,
255515,A12,1,
255515,A14,4,
255515,B01,4,
255515,B02,1,
255515,B02,3,
255515,B02,4,
255515,B02,5,
255515,B03,3,
255515,B03,4,
255515,B03,5,
255515,B04,4,
255515,B05,3,
255515,B06,3,
255515,B07,2,
255824,A01,24,派遣人力-派駐機關
255824,A02,1,
255824,A04,3,
255824,A05,3,
255824,A08,3,
255824,A09,1,
255824,A10,1,
255824,A11,1,
255824,A12,1,
255824,A14,4,
255824,B01,5,
255824,B02,1,
255824,B02,3,
255824,B03,4,
255824,B04,2,
255824,B05,3,
255824,B06,5,
255824,B07,3,
255902,A01,3,
255902,A02,4,
255902,A04,5,
255902,A05,2,2
255902,A08,1,
255902,A08,4,
255902,A08,5,
255902,A09,1,
255902,A09,3,
255902,A10,3,
255902,A11,2,
255902,A12,1,
255902,A14,4,
255902,B01,4,
255902,B02,1,
255902,B02,2,
255902,B02,3,
255902,B02,4,
255902,B02,5,
255902,B03,4,
255902,B03,5,
255902,B04,3,
255902,B05,4,
255902,B06,5,
255902,B07,5,
255955,A01,1,
255955,A02,1,
255955,A04,5,
255955,A05,1,0
255955,A08,3,
255955,A08,5,
255955,A09,1,
255955,A10,1,
255955,A11,1,
255955,A12,1,
255955,A14,4,
255955,B01,4,
255955,B02,1,
255955,B02,2,
255955,B02,3,
255955,B02,4,
255955,B02,5,
255955,B03,4,
255955,B04,2,
255955,B05,3,
255955,B06,4,
255955,B07,4,
255960,A01,2,
255960,A02,4,
255960,A04,3,
255960,A05,2,0
255960,A08,1,
255960,A08,3,
255960,A08,5,
255960,A09,1,
255960,A10,3,
255960,A11,3,
255960,A12,1,
255960,A14,4,
255960,B01,4,
255960,B02,1,
255960,B02,3,
255960,B02,4,
255960,B02,5,
255960,B03,1,
255960,B03,2,
255960,B03,3,
255960,B03,4,
255960,B03,5,
255960,B04,5,
255960,B05,4,
255960,B06,5,
255960,B07,5,
256026,A01,4,
256026,A02,4,
256026,A04,4,
256026,A05,3,
256026,A08,3,
256026,A08,5,
256026,A09,1,
256026,A09,3,
256026,A10,3,
256026,A11,1,
256026,A12,1,
256026,A14,4,
256026,B01,4,
256026,B02,1,
256026,B02,4,
256026,B03,3,
256026,B03,4,
256026,B03,5,
256026,B04,5,
256026,B05,4,
256026,B06,4,
256026,B07,4,
256197,A01,8,
256197,A02,7,家園管理
256197,A04,5,
256197,A05,3,
256197,A08,1,
256197,A08,5,
256197,A09,2,
256197,A10,3,
256197,A11,3,
256197,A12,1,
256197,A14,4,
256197,B01,3,
256197,B02,1,
256197,B02,3,
256197,B02,5,
256197,B03,5,
256197,B04,5,
256197,B05,3,
256197,B06,3,
256197,B07,2,
256345,A01,5,
256345,A02,1,
256345,A04,4,
256345,A05,3,
256345,A08,1,
256345,A08,2,
256345,A08,3,
256345,A08,4,
256345,A08,5,
256345,A08,6,
256345,A09,1,
256345,A10,1,
256345,A11,1,
256345,A12,1,
256345,A14,4,
256345,B01,5,
256345,B02,1,
256345,B02,2,
256345,B02,3,
256345,B02,4,
256345,B03,1,
256345,B03,2,
256345,B03,3,
256345,B03,4,
256345,B04,3,
256345,B05,4,
256345,B06,4,
256345,B07,2,
256981,A01,24,電子/光學
256981,A02,1,
256981,A04,4,
256981,A05,1,0
256981,A08,3,
256981,A08,5,
256981,A09,1,
256981,A10,1,
256981,A11,1,
256981,A12,1,
256981,A14,4,
256981,B01,5,
256981,B02,1,
256981,B02,4,
256981,B03,4,
256981,B03,5,
256981,B04,4,
256981,B05,3,
256981,B06,4,
256981,B07,5,
257069,A01,1,
257069,A01,1,
257069,A02,5,
257069,A02,5,
257069,A04,5,
257069,A04,5,
257069,A05,3,
257069,A05,3,
257069,A08,1,
257069,A08,3,
257069,A08,5,
257069,A08,1,
257069,A08,3,
257069,A08,5,
257069,A09,1,
257069,A09,2,
257069,A09,3,
257069,A09,7,
257069,A09,1,
257069,A09,2,
257069,A09,3,
257069,A09,7,
257069,A10,3,
257069,A10,3,
257069,A11,2,
257069,A11,2,
257069,A12,1,
257069,A12,1,
257069,A14,4,
257069,A14,4,
257069,B01,3,
257069,B01,3,
257069,B02,1,
257069,B02,2,
257069,B02,3,
257069,B02,4,
257069,B02,5,
257069,B02,1,
257069,B02,2,
257069,B02,3,
257069,B02,4,
257069,B02,5,
257069,B03,3,
257069,B03,4,
257069,B03,5,
257069,B03,3,
257069,B03,4,
257069,B03,5,
257069,B04,5,
257069,B04,5,
257069,B05,3,
257069,B05,3,
257069,B06,4,
257069,B06,4,
257069,B07,4,
257069,B07,4,
257116,A01,4,
257116,A02,4,
257116,A04,5,
257116,A05,2,1
257116,A08,3,
257116,A08,5,
257116,A09,1,
257116,A10,3,
257116,A11,3,
257116,A12,1,
257116,A14,4,
257116,B01,4,
257116,B02,1,
257116,B02,3,
257116,B02,5,
257116,B03,3,
257116,B03,4,
257116,B03,5,
257116,B04,3,
257116,B05,4,
257116,B06,4,
257116,B07,4,
257176,A01,8,
257176,A02,7,休閒農業
257176,A04,3,
257176,A05,2,3
257176,A08,1,
257176,A09,3,
257176,A09,7,
257176,A10,3,
257176,A11,3,
257176,A12,3,
257176,A14,1,
257176,B01,2,
257176,B02,1,
257176,B02,2,
257176,B02,3,
257176,B02,4,
257176,B02,5,
257176,B03,4,
257176,B03,5,
257176,B04,5,
257176,B05,4,
257176,B06,5,
257176,B07,5,
257272,A01,4,
257272,A02,1,
257272,A04,2,
257272,A05,2,3
257272,A08,6,
257272,A09,1,
257272,A10,2,
257272,A11,2,
257272,A12,1,
257272,A14,4,
257272,B01,4,
257272,B02,1,
257272,B03,5,
257272,B04,3,
257272,B05,3,
257272,B06,4,
257272,B07,2,
257421,A01,7,
257421,A02,7,學生
257421,A04,2,
257421,A05,1,0
257421,A08,3,
257421,A08,5,
257421,A09,1,
257421,A09,3,
257421,A09,4,
257421,A10,3,
257421,A11,2,
257421,A12,2,
257421,A14,4,
257421,B01,5,
257421,B02,1,
257421,B02,4,
257421,B03,4,
257421,B04,5,
257421,B05,4,
257421,B06,5,
257421,B07,5,
257564,A01,4,
257564,A02,2,
257564,A04,4,
257564,A05,2,2人
257564,A08,7,旅遊基金
257564,A09,1,
257564,A10,2,
257564,A11,2,
257564,A12,1,
257564,A14,4,
257564,B01,5,
257564,B02,1,
257564,B03,4,
257564,B03,5,
257564,B04,2,
257564,B05,3,
257564,B06,4,
257564,B07,3,
257642,A01,18,
257642,A02,5,
257642,A04,5,
257642,A05,3,
257642,A08,5,
257642,A09,1,
257642,A10,5,
257642,A11,5,
257642,A12,1,
257642,A14,4,
257642,B01,5,
257642,B02,1,
257642,B02,5,
257642,B03,4,
257642,B03,5,
257642,B04,5,
257642,B05,3,
257642,B06,3,
257642,B07,3,
257762,A01,8,
257762,A02,2,
257762,A04,4,
257762,A05,2,2
257762,A08,1,
257762,A08,5,
257762,A08,6,
257762,A09,1,
257762,A09,2,
257762,A09,7,
257762,A10,4,
257762,A11,3,
257762,A12,2,
257762,A14,4,
257762,B01,3,
257762,B02,1,
257762,B02,2,
257762,B02,3,
257762,B02,4,
257762,B02,5,
257762,B03,2,
257762,B03,3,
257762,B03,5,
257762,B04,5,
257762,B05,4,
257762,B06,3,
257762,B07,5,
257830,A01,3,
257830,A02,1,
257830,A04,4,
257830,A05,2,2
257830,A08,3,
257830,A08,4,
257830,A09,1,
257830,A09,3,
257830,A10,3,
257830,A11,2,
257830,A12,1,
257830,A14,4,
257830,B01,4,
257830,B02,4,
257830,B03,5,
257830,B04,3,
257830,B05,3,
257830,B06,3,
257830,B07,2,
257844,A01,24,自由業
257844,A02,1,
257844,A04,4,
257844,A05,1,0
257844,A08,3,
257844,A09,1,
257844,A10,2,
257844,A11,1,
257844,A12,1,
257844,A14,4,
257844,B01,5,
257844,B02,1,
257844,B02,2,
257844,B02,4,
257844,B03,4,
257844,B04,4,
257844,B05,3,
257844,B06,4,
257844,B07,3,
257907,A01,2,
257907,A02,3,
257907,A04,5,
257907,A05,3,
257907,A08,1,
257907,A09,1,
257907,A10,3,
257907,A11,3,
257907,A12,1,
257907,A14,4,
257907,B01,4,
257907,B02,1,
257907,B02,4,
257907,B02,5,
257907,B03,4,
257907,B03,5,
257907,B04,5,
257907,B05,4,
257907,B06,5,
257907,B07,3,
257978,A01,1,
257978,A02,1,
257978,A04,4,
257978,A05,2,2
257978,A08,1,
257978,A08,3,
257978,A08,4,
257978,A08,5,
257978,A09,1,
257978,A09,3,
257978,A09,4,
257978,A10,3,
257978,A11,2,
257978,A12,1,
257978,A14,4,
257978,B01,5,
257978,B02,1,
257978,B02,4,
257978,B03,4,
257978,B03,5,
257978,B04,4,
257978,B05,4,
257978,B06,4,
257978,B07,4,
258391,A01,6,
258391,A02,6,
258391,A04,5,
258391,A05,2,2
258391,A08,1,
258391,A08,3,
258391,A08,4,
258391,A09,1,
258391,A10,3,
258391,A11,2,
258391,A12,1,
258391,A14,4,
258391,B01,4,
258391,B02,1,
258391,B02,3,
258391,B02,4,
258391,B03,4,
258391,B04,5,
258391,B05,3,
258391,B06,4,
258391,B07,4,
258522,A01,5,
258522,A02,4,
258522,A04,3,
258522,A05,2,2
258522,A08,1,
258522,A08,3,
258522,A08,4,
258522,A09,1,
258522,A09,3,
258522,A10,2,
258522,A11,1,
258522,A12,1,
258522,A14,4,
258522,B01,5,
258522,B02,1,
258522,B02,3,
258522,B02,4,
258522,B02,5,
258522,B03,4,
258522,B03,5,
258522,B04,3,
258522,B05,3,
258522,B06,5,
258522,B07,5,
258794,A01,3,
258794,A02,4,
258794,A04,3,
258794,A05,2,
258794,A08,1,
258794,A08,3,
258794,A08,4,
258794,A08,5,
258794,A09,1,
258794,A09,3,
258794,A09,4,
258794,A09,6,
258794,A09,7,
258794,A10,4,
258794,A11,3,
258794,A12,3,
258794,A14,4,
258794,B01,4,
258794,B02,1,
258794,B02,2,
258794,B02,3,
258794,B02,4,
258794,B02,5,
258794,B03,4,
258794,B03,5,
258794,B04,5,
258794,B05,4,
258794,B06,5,
258794,B07,5,
258885,A01,22,
258885,A02,1,
258885,A04,4,
258885,A05,1,0
258885,A08,1,
258885,A09,1,
258885,A10,1,
258885,A11,1,
258885,A12,2,
258885,A14,4,
258885,B01,5,
258885,B02,5,
258885,B03,5,
258885,B04,5,
258885,B05,4,
258885,B06,5,
258885,B07,5,
258994,A01,2,
258994,A02,3,
258994,A04,4,
258994,A05,1,0
258994,A08,1,
258994,A08,3,
258994,A08,5,
258994,A09,1,
258994,A09,3,
258994,A10,2,
258994,A11,1,
258994,A12,1,
258994,A14,4,
258994,B01,4,
258994,B02,1,
258994,B02,2,
258994,B02,3,
258994,B02,4,
258994,B02,5,
258994,B03,1,
258994,B03,2,
258994,B03,4,
258994,B03,5,
258994,B04,5,
258994,B05,4,
258994,B06,5,
258994,B07,4,
259226,A01,6,
259226,A02,2,
259226,A04,4,
259226,A05,2,2
259226,A08,5,
259226,A09,1,
259226,A10,3,
259226,A11,3,
259226,A12,1,
259226,A14,4,
259226,B01,5,
259226,B02,1,
259226,B02,2,
259226,B02,3,
259226,B02,4,
259226,B02,5,
259226,B03,2,
259226,B03,3,
259226,B03,4,
259226,B04,3,
259226,B05,4,
259226,B06,3,
259226,B07,2,
259363,A01,21,
259363,A02,1,
259363,A04,4,
259363,A05,2,2
259363,A08,3,
259363,A08,5,
259363,A09,4,
259363,A10,3,
259363,A11,2,
259363,A12,1,
259363,A14,4,
259363,B01,5,
259363,B02,1,
259363,B02,3,
259363,B03,2,
259363,B03,3,
259363,B04,3,
259363,B05,3,
259363,B06,3,
259363,B07,2,
259429,A01,4,
259429,A02,3,
259429,A04,3,
259429,A05,3,
259429,A08,5,
259429,A09,1,
259429,A09,3,
259429,A10,2,
259429,A11,2,
259429,A12,1,
259429,A14,4,
259429,B01,5,
259429,B02,1,
259429,B02,4,
259429,B03,4,
259429,B04,5,
259429,B05,3,
259429,B06,3,
259429,B07,3,
259586,A01,4,
259586,A02,1,
259586,A04,3,
259586,A05,2,2
259586,A08,3,
259586,A08,4,
259586,A09,1,
259586,A09,3,
259586,A10,3,
259586,A11,2,
259586,A12,1,
259586,A14,4,
259586,B01,4,
259586,B02,1,
259586,B02,2,
259586,B02,3,
259586,B02,4,
259586,B03,3,
259586,B03,4,
259586,B04,3,
259586,B05,3,
259586,B06,4,
259586,B07,2,
259589,A01,8,
259589,A02,2,
259589,A04,4,
259589,A05,2,1
259589,A08,3,
259589,A08,4,
259589,A08,5,
259589,A09,2,
259589,A09,3,
259589,A10,3,
259589,A11,2,
259589,A12,1,
259589,A14,4,
259589,B01,2,
259589,B02,1,
259589,B02,2,
259589,B02,3,
259589,B02,4,
259589,B02,5,
259589,B03,4,
259589,B03,5,
259589,B04,5,
259589,B05,5,
259589,B06,5,
259589,B07,5,
259810,A01,17,
259810,A02,1,
259810,A04,3,
259810,A05,1,3
259810,A08,1,
259810,A09,1,
259810,A09,2,
259810,A10,1,
259810,A11,1,
259810,A12,1,
259810,A14,4,
259810,B01,4,
259810,B02,1,
259810,B02,2,
259810,B03,3,
259810,B03,4,
259810,B04,4,
259810,B05,3,
259810,B06,4,
259810,B07,3,
259822,A01,6,
259822,A02,2,
259822,A04,4,
259822,A05,2,1
259822,A08,1,
259822,A08,2,
259822,A08,3,
259822,A08,5,
259822,A09,1,
259822,A10,4,
259822,A11,2,
259822,A12,2,
259822,A14,4,
259822,B01,3,
259822,B02,1,
259822,B02,4,
259822,B02,5,
259822,B03,3,
259822,B03,4,
259822,B04,3,
259822,B05,5,
259822,B06,4,
259822,B07,5,
259925,A01,5,
259925,A02,4,
259925,A04,4,
259925,A05,1,0
259925,A08,3,
259925,A09,1,
259925,A10,2,
259925,A11,2,
259925,A12,1,
259925,A14,4,
259925,B01,3,
259925,B02,1,
259925,B02,5,
259925,B03,4,
259925,B04,4,
259925,B05,3,
259925,B06,5,
259925,B07,2,
260131,A01,8,
260131,A02,7,退休
260131,A04,2,
260131,A05,2,3
260131,A08,1,
260131,A08,5,
260131,A08,6,
260131,A09,2,
260131,A09,3,
260131,A10,3,
260131,A11,2,
260131,A12,1,
260131,A14,4,
260131,B01,3,
260131,B02,1,
260131,B02,2,
260131,B02,4,
260131,B02,5,
260131,B03,2,
260131,B03,3,
260131,B03,4,
260131,B03,5,
260131,B04,4,
260131,B05,4,
260131,B06,4,
260131,B07,5,
260136,A01,2,
260136,A02,4,
260136,A04,4,
260136,A05,2,0
260136,A08,1,
260136,A08,3,
260136,A09,1,
260136,A10,3,
260136,A11,2,
260136,A12,1,
260136,A14,4,
260136,B01,4,
260136,B02,1,
260136,B02,2,
260136,B02,3,
260136,B02,4,
260136,B02,5,
260136,B03,5,
260136,B04,3,
260136,B05,4,
260136,B06,4,
260136,B07,3,
260192,A01,4,
260192,A02,4,
260192,A04,3,
260192,A05,2,2
260192,A08,1,
260192,A08,3,
260192,A08,5,
260192,A09,1,
260192,A09,2,
260192,A09,3,
260192,A10,3,
260192,A11,2,
260192,A12,1,
260192,A14,4,
260192,B01,4,
260192,B02,1,
260192,B02,2,
260192,B02,3,
260192,B02,4,
260192,B02,5,
260192,B03,3,
260192,B03,4,
260192,B03,5,
260192,B04,5,
260192,B05,3,
260192,B06,4,
260192,B07,5,
260202,A01,4,
260202,A02,4,
260202,A04,4,
260202,A05,2,1
260202,A08,3,
260202,A09,1,
260202,A10,3,
260202,A11,2,
260202,A12,1,
260202,A14,4,
260202,B01,4,
260202,B02,1,
260202,B03,4,
260202,B04,2,
260202,B05,3,
260202,B06,4,
260202,B07,4,
260240,A01,21,
260240,A02,7,家管
260240,A04,3,
260240,A05,2,1
260240,A08,1,
260240,A08,3,
260240,A08,5,
260240,A09,3,
260240,A10,2,
260240,A11,2,
260240,A12,1,
260240,A14,4,
260240,B01,4,
260240,B02,1,
260240,B02,2,
260240,B02,3,
260240,B02,4,
260240,B02,5,
260240,B03,1,
260240,B03,2,
260240,B03,3,
260240,B03,4,
260240,B03,5,
260240,B04,5,
260240,B05,4,
260240,B06,4,
260240,B07,3,
260988,A01,4,
260988,A02,4,
260988,A04,4,
260988,A05,2,2
260988,A08,1,
260988,A08,3,
